,sqrtR0-31,R32-63,R64-95,R96-127,R128-159,sqrtR160-191,sqrtR192-223,powerR224-255,G0-31,G32-63,G64-95,sqrtG96-127,sqrtG128-159,sqrtG160-191,sqrtG192-223,powerG224-255,B0-31,B32-63,B64-95,sqrtB96-127,sqrtB128-159,sqrtB160-191,powerB192-223,powerB224-255,Exposure,Contrast,Highlights,Shadows,Temperature
CAR_7588,0.3952615616058594,0.21488225803148492,0.06444079033568303,0.0751359674919993,0.10716366680840728,0.42661795128453756,0.40906770066744685,0.42558811915775685,0.23665434308730432,0.2226806801963992,0.07538389428777983,0.3910033639095434,0.5071634456396238,0.2058345111048942,0.07405204055679786,0.2926125081863195,0.36343552383873806,0.28490890211067266,0.29341801839574433,0.20775042066730304,0.07251447610790347,0.0873403625642711,0.2153580574033294,0.07933247886520785,1.05,41,-4,40,3817
CAR_7592,0.3214052805196018,0.11678166851237756,0.0975655939375829,0.09434827100306331,0.20799346048002282,0.4960438071476906,0.3286633356053175,0.4012852180735478,0.21406679990724836,0.17945644492958734,0.30200269358549214,0.39564244813385757,0.3352236029786262,0.17857259016538363,0.047620116533874435,0.19379206368709603,0.6695821209959836,0.14877963973514252,0.05107528716787939,0.17229371879826405,0.29629907825832313,0.10607415144950219,0.15795907276463195,0.18652298205393267,0.8,27,-4,40,3502
CAR_7595,0.4225721116750172,0.15587301061248904,0.1423582889302048,0.18450490832846855,0.10406833916187475,0.28162868993720325,0.36693881828439173,0.37916847323966985,0.318461157162742,0.18071234678195588,0.20944077822423746,0.29962470130855967,0.4135632128859326,0.12156264850602012,0.08316410591156063,0.3069965880873828,0.500186708943686,0.20881505690507646,0.06599311981809049,0.17327204051573683,0.30863008285656823,0.2841018104339368,0.2967164849246028,0.32578185825745803,0.6,27,-4,40,3817
CAR_7598,0.46003557434418635,0.17138917619929184,0.13880982806371678,0.09719374503293102,0.1567893240470109,0.3754204764308381,0.2240475171541561,0.4263676396941248,0.364232979950713,0.23914153853674797,0.1821893375677883,0.33158869243630806,0.2710367124934622,0.1591727378962292,0.07105621994675222,0.15900669354240193,0.6825178880545694,0.13249183743621396,0.1258934393180243,0.22856389526577925,0.08124526374680972,0.010726543376301339,0.0830225415220958,0.09794221473714332,0.8,27,-4,40,3502
CAR_7603,0.3854653608576896,0.2151628857302728,0.1375570091247631,0.0738611827949649,0.12843252130128013,0.4049333258363435,0.31150455068283917,0.43375142857689003,0.3426853695279113,0.2203300412956252,0.20392448271465502,0.41325130349483685,0.18789229635025365,0.14110974346286595,0.08118035734369763,0.14784213873589358,0.750919836764139,0.14818127927253813,0.05467368022128272,0.20338818158477387,0.06774398076680993,0.012348850553141248,0.08205578904711198,0.0919150135176392,0.9,27,-4,40,3594
CAR_7614,0.36575304896504635,0.17282644694889565,0.1682757639624598,0.08689689680541907,0.1421061506544915,0.356536020606585,0.3514727745655468,0.4617718202697105,0.32558565996037575,0.2152926433538222,0.19414209566324367,0.3570100084132015,0.28339442359300016,0.22588701177972725,0.0658443970256793,0.20741006800711403,0.6933165630183837,0.15477989759882885,0.05570480465449459,0.16933922811952254,0.2212665691752995,0.12814187469267732,0.1482429911641416,0.20187296208557307,0.9,27,-4,40,3594
CAR_7619,0.2707382207872542,0.12069058251428766,0.11790918904182832,0.16105596610909242,0.17222646245154594,0.4350255796397083,0.35835927958707026,0.43902542090244906,0.16763534375255307,0.2859983541646527,0.2824102833659865,0.44515887752141,0.20585156082724293,0.1297471821649549,0.07846947764468876,0.1434065432177438,0.658058218177342,0.24932236462101415,0.05526956334275017,0.1723485084994969,0.0822371486720356,0.028413693010764917,0.07657313637321339,0.0801066784698114,1.18,40,-4,40,3542
CAR_7625,0.19005817824405297,0.10852389224865283,0.17337385676211736,0.09780319847862627,0.13484354985148064,0.42055050090477375,0.41776570901388266,0.5594261640996228,0.13724921325150694,0.2766176266895742,0.2264163454748006,0.5251454850973636,0.25223380316656097,0.11292464687675044,0.07908445160900188,0.19027663129422548,0.6670332672782433,0.2603942352602056,0.03473603875134079,0.15927922820300475,0.10647781077345317,0.031741686161668496,0.08910348630860326,0.08745317068769654,1.18,40,-4,40,3542
CAR_8179,0.4029297193383026,0.14867311406625489,0.35428510651135536,0.19214904719257792,0.07029496765032892,0.19992285172776156,0.10956106136214705,0.3773353904798677,0.3321955639518458,0.33340461653071385,0.20930270774487303,0.2626532149468829,0.1608320156966945,0.09803070519131683,0.0767840910980013,0.34842318005044176,0.5572155423318145,0.3134952442757455,0.0785253004794591,0.15056417468209607,0.10101309394696542,0.0709511613314006,0.22673310923811402,0.31790506437257826,1.1,50,0,29,3800
CAR_8181,0.5136285231096017,0.05872900508438485,0.04238535250582506,0.21101033899055285,0.2779505463252883,0.3294511620030479,0.17753449132132085,0.27893911142961714,0.3575536278293714,0.14777810576551054,0.30293260487025453,0.41639706858709785,0.13333821314730898,0.02303098485578644,0.005882193288136629,0.047374931894917253,0.35015155272035176,0.11186766968520592,0.1381032353194416,0.47953893953043997,0.26291189075111293,0.21824599663073813,0.4015207875634683,0.4060131336933721,0.81,50,0,29,3724
CAR_8183,0.5720770260221443,0.11263597574980308,0.08145954590006647,0.09664988607533892,0.18714016619986218,0.33525767789039,0.19822891888279076,0.45576914112810346,0.4969249865507902,0.1701116113749816,0.21893529823553856,0.2880190125466547,0.1430903180948207,0.07122685123085995,0.04300741732365061,0.24622178355013086,0.47412626380181805,0.11795422159849502,0.07775157179037334,0.3359347221217327,0.28519922265069286,0.18920066405326308,0.4097866218328288,0.5179707106660356,0.81,50,0,29,3800
CAR_8189,0.28089895615569227,0.13803959517823533,0.10041984876548035,0.2090134644041312,0.3224352802885783,0.3088065349082682,0.1716141082897123,0.40299246110255554,0.17191552861284973,0.17388685905954843,0.31962814999430766,0.5284313575109986,0.17625087645827428,0.08561420326001223,0.06295456994420015,0.33748496268098416,0.21449807747317368,0.2286747171812306,0.2019660894938935,0.47617590461397497,0.2086883595380824,0.16892649953173086,0.36479014392795694,0.44244928250755317,0.1,50,0,29,3892
CAR_8208,0.18548075810862757,0.12436332332781125,0.09319132516610848,0.11446155595961294,0.14155706175449922,0.5158541703265337,0.4194830585658271,0.47275741824069845,0.1726227819814281,0.13507603455417438,0.22294380135115288,0.5501245841376476,0.35228120360857174,0.17967394864990224,0.06606225682538837,0.27798267658751985,0.21779951990229807,0.18801150212974266,0.23190528012782638,0.5704787160326544,0.17787526546516513,0.049458054071944375,0.21032801251382557,0.16791767072001365,0.95,36,0,29,3623
CAR_8210,0.366249756215741,0.16627396221977692,0.25617334143111925,0.3897979843912094,0.025136011533619503,0.07482911560161495,0.09063132697722003,0.3480012083975448,0.2874818135634537,0.50873683898758,0.16058807894636587,0.12350689369612551,0.04439842725421937,0.04004098065470106,0.07273790218378152,0.37162978796722457,0.3835095016492486,0.4137535153470733,0.17375275232600312,0.06357566077458304,0.03603143607754038,0.032275291200277924,0.2729483899460029,0.36136330596097543,1.1,20,0,29,3892
CAR_8216,0.4572612981023972,0.2027187883093281,0.22061551357263637,0.1994267873025366,0.09908731449394306,0.21370406177931747,0.14537141556872824,0.21806986151111998,0.5018894405591172,0.31939995934958454,0.13927799048656964,0.18460675354414094,0.06976357840293733,0.014306761685823843,0.01059486099555645,0.1140284653031151,0.5914761242669548,0.24679418293876076,0.07962221208286255,0.15350615161042566,0.13107912528385376,0.1170132441550432,0.3149177348285648,0.365437679018332,1.1,20,0,29,3300
CAR_8226,0.26215063812413125,0.1444169043629611,0.10509227930578957,0.18312513941925398,0.0892586011632713,0.36357645709355424,0.4114041873305701,0.5731898527613897,0.23559833513867273,0.14848183580447194,0.24116558129763788,0.48415182589152306,0.3678912138596491,0.06725994481223174,0.019805888165521836,0.09770698706553048,0.23417741484057264,0.2712921690255725,0.10881853068787065,0.4148244971551681,0.4477930399119699,0.11394080141913877,0.08943239414037592,0.09062068638227594,0.85,20,0,29,3451
CAR_8227,0.22687821887685522,0.07324773807743795,0.11132477413805594,0.16309825861635763,0.28254334411105186,0.4255496546143855,0.2890176138867628,0.48136028461298364,0.16973596388058643,0.23898015352468388,0.32917857533726524,0.4875154270625808,0.1394630258459927,0.06869821664268615,0.011103558464779617,0.1090362579007479,0.23063159647129727,0.13896232217370058,0.14798953306854043,0.48808375110882984,0.220520017121452,0.24266735423846625,0.4836542471303577,0.535049446149104,0.55,20,0,29,3451
CAR_8228,0.22932321139524162,0.08356033118417566,0.1204786046910051,0.18921887562184017,0.2589975103272094,0.408236165077834,0.2797119629439682,0.4734843277824648,0.19206985485423433,0.2753687164444143,0.34890013760804234,0.40629759630447676,0.1285852250921117,0.043610891332781544,0.007286815379026103,0.0985661282518903,0.2541687595611605,0.13818022557677456,0.15933173667779524,0.4286223119728078,0.21709973736126517,0.2651354595167823,0.501763515972461,0.5380141608759096,0.05,20,0,29,3451
CAR_8230,0.20304338816629589,0.09508172913566779,0.17480980626311476,0.19941982322134064,0.303125865004947,0.3509385653595199,0.2020586127265227,0.3866538091111631,0.17670089838298986,0.34332856986509386,0.2660209926584821,0.4420569510449031,0.12306314188355516,0.05671950922229951,0.00897753668819219,0.09819030100505717,0.280959139506016,0.1929193901821099,0.15471532157319312,0.4502702982793738,0.2215853685453971,0.2204875607028129,0.4241085056653115,0.4432350112626281,0.1,20,0,29,3451
CAR_8233,0.2837467368082104,0.11209957634163437,0.22064174586267515,0.19999002457302198,0.2048574218608069,0.3143853511657215,0.21983730084149455,0.4317017420436229,0.2315336789572882,0.34325457994313785,0.2629381618216847,0.37595764129325415,0.12001989543719292,0.07762674865959407,0.016040983950126524,0.12465167077432167,0.3674344754279689,0.24909777988394594,0.10477749182532477,0.3768720188216415,0.16169808672107402,0.17039809752227075,0.4283187991388965,0.4676287660450561,0.35,20,0,29,3451
CAR_8235,0.26466833114975596,0.07124659695905824,0.11623103815567787,0.1819142150715269,0.3313020420557835,0.3522069270555161,0.24743988211796622,0.4579469883644865,0.17944848991193657,0.21958873824942046,0.299082734165441,0.5174907155508944,0.14413834884105456,0.09716882304060954,0.054133093194817884,0.17488190080830918,0.2670344178655713,0.12630800859428176,0.15679788463693958,0.5227137553219219,0.21337413236452257,0.20684735546681443,0.41856876014736727,0.48994195203090785,0.35,20,0,29,3451
CAR_8239,0.17577131283811645,0.07907488484767876,0.13911800930114976,0.1629941001845564,0.32157121122603294,0.3744097126033663,0.2713411654523615,0.47875962059986726,0.14418585101292425,0.2514643838720468,0.3057672061251324,0.5160342291249151,0.15578978164947746,0.08718248329918825,0.014450340197719423,0.12054882309183092,0.22146047958241497,0.16331395245134556,0.1435477429880786,0.515976963903839,0.21360608361131567,0.20933439544573892,0.4467420787121953,0.5253390513843968,0.35,20,0,29,3451
CAR_8242,0.17329451776112864,0.10957029361887571,0.1219156277064952,0.134465617698037,0.1963740974495718,0.48968095370676673,0.3298362746662052,0.492981539950107,0.1691519719965762,0.2246123456588946,0.2565896998981978,0.5709747349928043,0.12740284171509883,0.08013487717000241,0.028230003856445394,0.11643872194589812,0.19226418850341953,0.17184819998595072,0.13125949785065882,0.4871757755370026,0.25005215635336814,0.2682012529716603,0.4663051942594658,0.5408220213014127,0.35,44,0,29,3451
CAR_8243,0.2285116225492724,0.09446688059149658,0.14311002433519723,0.1824599182719654,0.28850178996154946,0.3136076888589771,0.2775860859341733,0.5026587333027868,0.17417491878174712,0.26836664935096965,0.30843618336200074,0.4550510099262207,0.15286240447451893,0.10739199902616418,0.06638397430418441,0.22676026226814436,0.25628647334303867,0.19005795106491535,0.1502788990651946,0.46453535257232353,0.19145319681764725,0.19265104171233624,0.4314282910640147,0.530445288999105,0.55,20,0,29,3451
CAR_8250,0.26176116353891166,0.08909220641690811,0.11166262841710672,0.29315641117168545,0.30737010089274563,0.29880305298070503,0.1841835523668744,0.2891773968365448,0.2119410210036689,0.29173728006440647,0.34267094589729186,0.37685244410502194,0.10427101552046614,0.02247999256937811,0.008280537269250873,0.11688081996377048,0.2512787759688661,0.16299974301714606,0.24631762508205504,0.43331805725633477,0.24706392811018243,0.1977286007853296,0.3892175762790482,0.4110666414509708,0.55,22,0,29,3451
CAR_8251,0.2681291956759513,0.11637568735206144,0.16866740407019443,0.15441801311074993,0.27443426336756765,0.3456796379732708,0.21463913210501306,0.46963884350474194,0.22404811745195444,0.22150353026617214,0.2447761683746374,0.5151888214591329,0.16658750140359418,0.08452001760774414,0.05857597630981931,0.2774593439708318,0.31466135627490693,0.20744387611180315,0.11185674185819083,0.4789957619823332,0.1923886064206365,0.16143657079631718,0.36891216310177405,0.4842817672962671,0.55,38,0,29,3451
CAR_8253,0.2828547428122131,0.1735491699365735,0.23981143910618413,0.39219808753668395,0.04870416891370684,0.1651005285562227,0.13567616204756175,0.3763613763535275,0.23073658068347752,0.3346800618520514,0.35330674944435986,0.19479149771342438,0.15559220876431543,0.10299836357249782,0.07141904679316984,0.241732485983169,0.47631915112419543,0.4269174730503822,0.056934804528975966,0.16325273706464916,0.08988812849359569,0.05598658020015612,0.15743969439393857,0.19162377335756628,0.55,37,0,29,3451
CAR_8256,0.31715750977874746,0.271661127698898,0.30330698616806856,0.19254979841049388,0.06488618874608883,0.19686583716908834,0.11463816714859926,0.35059727843999544,0.34608202443473135,0.39994222840468696,0.18036251868741002,0.2121261146738124,0.1222601047678331,0.06657712680947338,0.052257063266518196,0.2839945637560705,0.6209908087340699,0.2866215981426768,0.062198438768605105,0.13537698960584482,0.07832095450863229,0.07439045425106551,0.11401918148742221,0.07078390788711812,0.55,39,0,29,3532
CAR_8263,0.24175803199261045,0.09496694566299044,0.23595342070163144,0.19721895335529982,0.15196987707323173,0.35527261593213766,0.22097085452292298,0.5421566636957744,0.2607529542568318,0.4492188007510857,0.18752079590254386,0.19280122166992195,0.11644919434351649,0.09919538162497656,0.09241525045960011,0.42748263641588474,0.2940524929869225,0.3333203594060459,0.061471284092893465,0.13242386282614577,0.22223435321656623,0.2587726833715918,0.45861826609100753,0.6039303841969632,0.35,20,0,29,3451
CAR_8265,0.3763167393762362,0.2294474549338616,0.369083366162691,0.1558624956756634,0.04382592637694474,0.1553905761987566,0.1276399574069031,0.3747764543772164,0.35566250818348355,0.4700276129948324,0.10645338557843934,0.17290953973941336,0.14009299413940193,0.10437114985117932,0.07936067569257566,0.183801219281518,0.7004245777344507,0.22517382126457147,0.04246823332986138,0.14507942934660062,0.0957041310678404,0.034799920284069884,0.1277298625209598,0.12559661473994851,0.55,38,0,29,3451
CAR_8268,0.07881564168880001,0.06802486986251748,0.20638123439412714,0.0929389666822941,0.0674530444760908,0.3826400673102838,0.44028167426348014,0.6838744775213914,0.09881356829831327,0.251194381214135,0.17386869189121104,0.5003003011950503,0.4745314501647406,0.02497036720095315,0.0035814971571572402,0.05053856574269099,0.1558980317579719,0.22356443035797688,0.05357181393560542,0.4050800948225449,0.5825508429916852,0.25116124048523436,0.13262856269330603,0.10443763216866321,0.55,20,0,29,3451
CAR_8272,0.2108491061890486,0.15049690508524366,0.17438604329863805,0.054190598699583085,0.08054744394547736,0.357124485809518,0.44839676392443634,0.6395722748881422,0.21145100292678587,0.19987246097306874,0.12284939263302608,0.5287964607257332,0.42487894100396756,0.056211306603563715,0.04069287244645435,0.17143209830673828,0.261434305647523,0.17526943562205155,0.10645820263065003,0.33561053960371334,0.5286675851492302,0.2516162502961009,0.14311867785967528,0.1771086006060363,0.55,20,0,29,3451
CAR_8285,0.2721141857269525,0.15711223170120225,0.12222017551026071,0.19406829842337603,0.2011040023042576,0.3735898564686906,0.2553986045129472,0.4647463810224454,0.29606280026750875,0.23033428800885408,0.4036041239692334,0.22543550523210965,0.105853998575018,0.07793534162041506,0.037151168560581045,0.15089382505095914,0.32666258767860806,0.14082332836176845,0.2005336357965004,0.3017817217088969,0.29666172147315645,0.24413243086571734,0.44953680224283527,0.4785867633552935,0.55,20,0,29,3334
CAR_8287,0.21527178533568805,0.10051773126640137,0.10998758797038377,0.22505028451987696,0.10890333833279126,0.3362860548928431,0.4282196577442233,0.5794530923454663,0.15403251130383236,0.1995335882315506,0.24259002492535495,0.46835804026631556,0.38496180693558035,0.17816796442719288,0.06204000601544613,0.16243896167202063,0.2409215907216638,0.2828270547232546,0.12160989628418648,0.37650350756306206,0.44662496211490255,0.11293512788023564,0.14077781189733451,0.12766045935904877,0.55,20,0,29,3451
CAR_8292,0.18259086483829123,0.12546213422608632,0.23228205618873946,0.0994214802873011,0.06247422188916969,0.3657928585259596,0.3950848106027272,0.6295943351092066,0.17060300575249623,0.31206642401201984,0.1713193977572686,0.4737656946806035,0.346247680199753,0.0340579825053067,0.02067955831873269,0.09521563696485817,0.25514381350664006,0.23786890086869894,0.03977742796497546,0.3779485963932597,0.5238128214988689,0.22355369838475775,0.0503239597669562,0.038401005752945694,1.05,20,0,29,3451
CAR_8296,0.1670421023379954,0.11941329295010371,0.1520647317127632,0.21428243869021102,0.07192103932057875,0.3116436057163447,0.4082827205514605,0.6229532584532204,0.1770051984526417,0.254031514862175,0.1884568454881232,0.4949825145062086,0.3613179700753346,0.06626507103429542,0.02064358804994213,0.10695488388363593,0.25052478343083784,0.26958987782634347,0.08227467371215147,0.32917043597247053,0.5034731980368805,0.1877708827929388,0.1176193793926267,0.13405371061691976,1.05,20,0,29,3451
CAR_8297,0.20077247910806592,0.13379478124417135,0.1827420048494228,0.04325544976513705,0.06649624027698656,0.38566472123037276,0.4655426313770186,0.640154969821515,0.18142262801192383,0.21139702441601363,0.1499715986601658,0.5365788242812952,0.40745613591582747,0.042699098031732274,0.03041174155569829,0.15124909252380964,0.24860597261624182,0.15132469486313957,0.05056473468557256,0.40033235826317304,0.570841397959392,0.24933190427600901,0.15649308460641537,0.1573196487905425,0.8,38,0,29,3451
CAR_8299,0.20804190520436522,0.08409893267335497,0.09915084453109878,0.14313443990840224,0.27209570838633923,0.4053793129807365,0.29857533541161835,0.5689156211643625,0.17027162008641408,0.22043461261761588,0.3630617481132019,0.4430754477590036,0.1484740298128111,0.10969413721886213,0.08451040966453814,0.3053796355738455,0.2364166559682231,0.13161601476627444,0.22727006475659628,0.3629919300808145,0.24530340990174732,0.2388397802655392,0.46459665445132775,0.5747523303711295,0.55,40,0,29,3451
CAR_8305,0.2827212924502239,0.18816705162712866,0.18999665063478288,0.1472441561724661,0.10880168476813959,0.3701348775474379,0.2895214224967869,0.5049978555763828,0.33553466196625137,0.43140949810389817,0.1786668887832379,0.1779294967091132,0.1328826530200936,0.0693663076588109,0.01097765381604379,0.10878589819812609,0.3981496794100361,0.2130657889318564,0.07390461884289892,0.19199725576538373,0.18790020712371727,0.24948034684896975,0.5313890557181619,0.5633714753296256,0.55,20,0,29,3451
CAR_8307,0.24720983541584754,0.09238049141199417,0.1040104519573087,0.16294240633283266,0.21890978162182825,0.38277524919031,0.3092465569846496,0.5867106138514435,0.20268892258562188,0.24525779101766748,0.2994856048863297,0.4554958473035292,0.14296195099265144,0.10431720271408092,0.08270741759542943,0.288530104814256,0.26544558889041325,0.17267067724340857,0.1016548033222356,0.43602489612216,0.21927199834760996,0.1904966503800688,0.4665335419770952,0.6099014672726897,0.3,37,0,29,3400
CAR_8308,0.15628416224044198,0.08069344191647992,0.09337998845669133,0.12892008956303885,0.16632092159732792,0.4508527253942903,0.3817829120148196,0.6297046850973688,0.15348416560618114,0.2029376751617814,0.24959644112879553,0.5881364481591427,0.16577396539204778,0.11867794694782517,0.07676652328006123,0.15771230608015038,0.19501299117692206,0.13101399334398994,0.13774971873920294,0.4024894640003785,0.2618861653376994,0.28148654204243967,0.5076106113680882,0.6324687918183366,0.25,37,0,29,3451
CAR_8314,0.25040471768308065,0.15364893631779905,0.23015126755086085,0.11003983234236017,0.0972625050124869,0.336312492363208,0.4179060941093245,0.4916813746710975,0.22640698663050557,0.2998706662770452,0.16544077734340507,0.4731506505130445,0.2717479058252727,0.08805145822810657,0.04869582538830565,0.14472978117613894,0.33421867082830614,0.26343481366761223,0.12370099241184904,0.3394424713117539,0.40174349924546077,0.03798678928563642,0.13544034244392,0.1253632501748398,0.55,20,0,29,3451
CAR_8317,0.30027772452519474,0.15148632760931735,0.1206408430094608,0.16382877146561042,0.25839703036163236,0.3599646100846242,0.22668061563266265,0.4310454088444447,0.270811179480833,0.21165989783665362,0.35514397315751334,0.3218263239453459,0.21305603059303446,0.10260019754875482,0.04852992032597758,0.15229429479249554,0.37025525862450537,0.19465449238839688,0.30137768794265957,0.35857394105371354,0.06363884221616178,0.02544374758369486,0.1421152065880683,0.075268015178705,0.55,20,0,29,3451
CAR_8320,0.2960798474214885,0.24847092999826695,0.31846195541710826,0.1630656678174008,0.08066602600789798,0.22459307925060756,0.17716913710137705,0.37531155083199796,0.2858406576382813,0.5118690790170527,0.11114147841993641,0.2389358784828306,0.13983201696827505,0.08574929257125442,0.06135001539791494,0.24127226161489287,0.6295900451845002,0.26214899103951217,0.07778873190742716,0.13808876717920276,0.08490166064387093,0.053737314161073364,0.18619124066898302,0.10144825753933381,0.55,37,0,29,3451
CAR_8323,0.16002671837065494,0.08205165795780328,0.11769765163474788,0.18499310968851784,0.25271235823277716,0.47234769304665963,0.2658630088607135,0.45574617073235596,0.13232615836617923,0.21782110029620189,0.3006355040640506,0.5649256053417239,0.14765222670576952,0.08052533962573982,0.037865584268727465,0.13745560344759003,0.17109949244234784,0.21573504142885108,0.12864171899728682,0.5191713056390183,0.2449060816803809,0.23289437022855938,0.4342580972137967,0.5053217790704653,0.35,36,0,29,3536
CAR_8326,0.3180814725450355,0.1626563009575309,0.1330572767877099,0.1655556158681077,0.1320593487257328,0.3502309527710222,0.29275941632308916,0.5582563800631106,0.29540561671590887,0.26462388236130907,0.3425659066330864,0.2112269011558436,0.1179657294149545,0.10592210649783793,0.1023011614446467,0.3620754802536374,0.36957016369609597,0.14593854234128337,0.14376404239534446,0.2482045546127011,0.24254498799985347,0.22852914849046538,0.4569289125462941,0.5939810248614315,0.35,36,0,29,3536
CAR_8329,0.20883155390441754,0.10124918000008368,0.11913803282377913,0.19718661029045667,0.22273270436027454,0.4278916713652137,0.28186921982002144,0.48103010643294036,0.1878600815342515,0.20296052175226634,0.34558996943291354,0.49208047630676455,0.12970814048122514,0.06470774208372368,0.017155411014203075,0.10889797448000049,0.23085552058406233,0.2031623149508749,0.13852826448049935,0.4503439565521452,0.24557419657697507,0.22356933526025408,0.43717907406334694,0.5281778937380012,0.55,20,0,29,3451
CAR_8330,0.40669427279812714,0.10725106189851534,0.09554562502656261,0.07822105546183254,0.20782970823087232,0.4834005984941712,0.2932291996001985,0.4019113184954121,0.3063501795466752,0.22723772169175316,0.35496067743939375,0.32553004252835455,0.06462409893073287,0.018754396535680572,0.01737938251538186,0.15976806581595887,0.3001986937695862,0.11748608670165478,0.14282697434729769,0.40185150081070703,0.27742499998238085,0.25442617037883036,0.5076945605347106,0.5141284140340179,0.55,20,0,29,3451
CAR_8334,0.13525707429131886,0.09963621071184692,0.11914059274295395,0.17269963460869792,0.2322847812639901,0.5335856891157064,0.23199936309655045,0.3732407998931427,0.1330241079424878,0.18662193396003088,0.22702879925587277,0.5407708989856681,0.3796322455864332,0.10987603917379007,0.06444794547675464,0.15279638881409086,0.21578056945374519,0.23144675180939495,0.20727918797822315,0.467273718108037,0.35415582786347616,0.03362690290439147,0.13794057476006402,0.12309498408333003,0.55,20,0,29,3451
CAR_8335,0.11259436256782732,0.06768062954853596,0.1162773644349383,0.1600972350891039,0.20286324482362322,0.5432008946205864,0.3330365487859232,0.4307385045665246,0.10904407883538102,0.20177574711654006,0.1953861338041676,0.5131130109974226,0.4567239298513801,0.14268471219188725,0.03251448242206558,0.14925080798119508,0.19941467585697836,0.24066725036493986,0.17676299706748871,0.4559844710021967,0.41542584206710786,0.04806342771969556,0.12503715043341881,0.10002113877923981,0.55,30,0,29,3451
CAR_8343,0.5374105333011561,0.26345399929841695,0.17684053784507436,0.15349487322509517,0.05330982134736969,0.16596323218297024,0.1259750359914778,0.3792039408589671,0.5358466858350479,0.29115590315159634,0.09735083598702446,0.1838906239344459,0.1518359777727316,0.10187082310750639,0.07119863438591162,0.24021634448425855,0.7336783131795208,0.17244135803216756,0.044288088129043696,0.15976358650162897,0.1372500068309133,0.0551099821249733,0.18382448813440358,0.18006602164361976,0.15,36,0,29,3892
CAR_8344,0.4541902404474305,0.2252607208864521,0.17207853765965914,0.18950558656941985,0.12159894093115875,0.2113944847965619,0.14634058951707093,0.37206851230982707,0.39368176714358605,0.32501328405369645,0.19054717088743206,0.227319352556455,0.1638093807040688,0.07463316196087984,0.05793834906651646,0.2400985992537943,0.644604439087026,0.2584292908484376,0.05313483848506516,0.15256021755809998,0.12349809000736847,0.06596030288504064,0.16386815788922318,0.12357548197361487,0.35,36,0,29,3892
CAR_8348,0.38451350666627704,0.18995280169665937,0.1989680387760041,0.21357089126366202,0.1171706936489121,0.2878541068749377,0.1670352636255256,0.3839244773174348,0.3610353656412383,0.2839194795865989,0.15318828849639488,0.29124275752600026,0.2912052337395714,0.13134596781522154,0.0827850926991334,0.30026723043645337,0.5495794685894063,0.16137017554329194,0.10311026876618942,0.3147778778963548,0.2520735509465015,0.08516483591616554,0.2663443779216899,0.3240624707963658,0.48,50,0,29,3892
CAR_8352,0.5518931394727252,0.22929633712450942,0.17375971640719912,0.08906944240446106,0.058538057134753484,0.200390084332529,0.21844946558442693,0.4883470264976198,0.5568335913805265,0.21016096881875312,0.0824428025973105,0.19897119239414107,0.1977315241964589,0.22946438501944227,0.13305923061257183,0.19734390874678692,0.674367105401947,0.17056741461816247,0.039437701917065665,0.2162758158612795,0.2536345670508355,0.0651547714769652,0.12369564391019083,0.08088508096500117,0.35,41,0,29,3892
CAR_8354,0.3627295740278372,0.239877804322641,0.22097318658078258,0.14597102303618967,0.10445604304980294,0.2757586117933139,0.2036528645067493,0.44618114916307006,0.36168850286898124,0.309328576691545,0.14579617780394827,0.33891545181381233,0.23720781280715136,0.09845797834018262,0.03946243992306237,0.1684024662329914,0.5503070361553075,0.3022399402883713,0.09349515729354553,0.18614035234479184,0.13686570909011989,0.017490686218588947,0.1037605192836993,0.11168281823054205,-0.2,50,0,29,3892
CAR_8356,0.3415461244571142,0.13386062346638822,0.18499341247465678,0.19872457119427,0.13675473596057747,0.34329309014999365,0.27056634356909637,0.44138935360819137,0.2831332265617654,0.2348426635138739,0.1638189722051133,0.4139832146525331,0.31486789050797587,0.20094864454799594,0.07415641799416336,0.20602576386403224,0.4549223557246068,0.16077118198239698,0.14926307909500636,0.3609538259232852,0.30027557030740115,0.11917984480833065,0.13991401957464175,0.042452798862194156,0.25,50,0,29,3892
CAR_8358,0.40071120693315576,0.1846939569832283,0.18998957644953637,0.22489024828243187,0.13600311065963555,0.22837558517402212,0.17002080832729338,0.3885452236675968,0.3392366354051906,0.34892438802517156,0.20902516295949997,0.2385392526597052,0.15705931651024588,0.1053965140977981,0.07336771684009036,0.2625813881728344,0.5855655186264124,0.28827959998758024,0.0792456287040379,0.16450023571637215,0.11150066755663818,0.07056681864242358,0.22047636897796943,0.09272830649448062,0.4,50,0,29,3669
CAR_8361,0.3048568975957829,0.18593169166725942,0.2704615440683755,0.17086736557781834,0.06602697681362842,0.27444259912753854,0.2878442573444288,0.4855924154845718,0.340412188826685,0.3893509619460582,0.1472065005871849,0.31604103440315606,0.12140120651705627,0.0536214245944289,0.057025877094624436,0.21858694271192747,0.6053046149672363,0.31555663983577753,0.06782392997030053,0.0809581303385556,0.053615520861458384,0.03964233990586691,0.09915724528805363,0.1214807307973285,0.4,50,0,29,3669
