,sqrR0-15,sqrR176-191,sqrR192-207,sqrR208-223,sqrR224-239,sqrR240-255,sqrG0-15,sqrG96-111,sqrG112-127,sqrG128-143,sqrG144-159,sqrG160-175,sqrG176-191,sqrG192-207,sqrG208-223,sqrG224-239,sqrG240-255,sqrB48-63,sqrB64-79,sqrB80-95,sqrB96-111,sqrB112-127,sqrB128-143,sqrB144-159,sqrB160-175,sqrB176-191,sqrB192-207,sqrB208-223,sqrB224-239,sqrB240-255,R16-31,R32-47,R48-63,R64-79,R80-95,R96-111,R112-127,R128-143,R144-159,R160-175,G16-31,G32-47,G48-63,G64-79,G80-95,B0-15,B16-31,B32-47,Exposure,Contrast,Highlights,Shadows,Temperature
CAR_0329,0.5025498391136708,0.1521618554883768,0.13733912407000418,0.11663365935691966,0.09028107525152683,0.13373378003257286,0.7156206235925139,0.182189346585298,0.19764839893601888,0.17011824294729747,0.1231239661525086,0.11832580539108616,0.11377652823349862,0.07982409761617826,0.035155233482153526,0.011550696222718506,0.018704427832963517,0.2140187567077967,0.1969322410279405,0.19222349848374803,0.17423783945089166,0.15094204471911227,0.1430111367134758,0.11580874013211727,0.04840554486123171,0.029573366385501086,0.010511394517697741,0.008303773939860544,0.007228026838384397,0.014169500207881295,0.08742922236371818,0.04536006116500215,0.0484199628332767,0.05585209634809087,0.07293713455089329,0.08781508200879995,0.0909424774600493,0.08235571029334142,0.05970493986226864,0.03497290009004308,0.10643805358940306,0.07641606470947175,0.0650537395849826,0.05305751791558058,0.0355270262503471,0.5449441706401383,0.16523818589043018,0.07762511728833983,1.42,26,-11,15,4113
CAR_0336,0.7043371037265738,0.12337488395742958,0.1402211412499123,0.11978493040819482,0.06637111895723473,0.11162773247982502,0.8445536277821294,0.11782879658039623,0.11322771588128767,0.1346636635412058,0.14951368767117554,0.11265411977478952,0.060163012583565996,0.04816126016298473,0.035084694083187984,0.03272081581122457,0.05485741866938991,0.17659786849364587,0.14041750436009764,0.12311927123157251,0.1468960161370965,0.15403565325266944,0.09415646827806834,0.04665572932636219,0.03722888378758517,0.028982948909742057,0.018916610801672507,0.011701042125975178,0.010140866984378742,0.01543048959919163,0.09166313599677968,0.04033540776704802,0.02237785001582196,0.020161648160744863,0.02766903779409617,0.04484353553795408,0.07880493724179223,0.06790926060946115,0.031112817234542987,0.012933977867764596,0.08883029640671028,0.032422862753759565,0.023843885448626662,0.025243335456873454,0.025255034012242248,0.7054474144155709,0.13623179677258604,0.03284924068943633,0.65,26,-11,15,4113
CAR_0342,0.7011771770014276,0.14997057914747738,0.09640164590371463,0.07713835412277774,0.06896934277644709,0.11757646094488279,0.740718259879599,0.19401862307915307,0.22813156320521166,0.18073159116873286,0.10807991965606487,0.05472126902971034,0.04320186670207445,0.036100888079228545,0.03156297592423625,0.020281055366198744,0.03445452578109316,0.1552355006088323,0.16915870191057755,0.21959055962749063,0.19301825097084038,0.12212640926862132,0.04940515327557649,0.025238997292688574,0.01666545731330228,0.0130310387893534,0.01322394639485525,0.012630944905973034,0.007499042859466236,0.0003318193040343369,0.11477001245717228,0.045047145453396366,0.028838122602621925,0.023362152701546016,0.05077453795385716,0.05578779558258145,0.029451870106287845,0.030044284950163605,0.03967841689753651,0.03428045571626098,0.1099336645116368,0.04945557400654767,0.08970928456810255,0.03333799256973825,0.026108780820050564,0.6420704218900946,0.15903431811130153,0.041875433121808775,0.5,26,-11,15,4113
CAR_0345,0.6608894941956954,0.1355687959177594,0.14312917117618087,0.12013955409415754,0.0943146393211565,0.12050421314715631,0.7846035316421388,0.14968986310109644,0.13324714309198296,0.146303247787562,0.15393975140106594,0.1246267543025602,0.08965923994335949,0.06472518071515572,0.03730754385858489,0.025291292603444714,0.03968363275603118,0.1765346525763543,0.15438719971790363,0.14083628558994424,0.15502807755932502,0.15357158777412144,0.1150213459735894,0.073975800404229,0.05647073237966297,0.04115763376825083,0.019099076401892644,0.011708097322350907,0.01044835710053634,0.015346418607717894,0.06613405300276867,0.05392783538299364,0.03728095624927469,0.03626791640636234,0.049742477636215775,0.06407505220583556,0.07963407579430712,0.05475733177367277,0.027089642754195568,0.01760084815352204,0.090990730560194,0.0535379569400675,0.05048234932976362,0.048162897401302175,0.0245931710384948,0.6371836738154291,0.15848297207827342,0.05744890786691239,0.55,26,-11,15,4113
CAR_0346,0.705518968798594,0.1109515138315521,0.12430840879691873,0.1255520675028081,0.0934725320492944,0.12396604442593476,0.7689190531694408,0.1324903622679123,0.11530338858589001,0.109557795206328,0.13226724942620297,0.13205647512032603,0.10088875767506338,0.07100215937277381,0.04401674057856642,0.03556044179049407,0.05230286978205817,0.1761024475363934,0.14231982931958662,0.1193701210662396,0.1166709420334722,0.1382305217274682,0.13092889248411071,0.0969446313373019,0.06353971454789413,0.033646951920796066,0.01702979944378608,0.014413147377903274,0.008503577787347333,0.003988738560191766,0.10171139680420792,0.10919062732663624,0.06640141316346775,0.039527822082424335,0.027465868294856005,0.021820255577926245,0.02052631277609967,0.018670041062204604,0.015470087041656106,0.013828325544205784,0.14499175761077734,0.07915184757899911,0.03813528110334829,0.025852541168455014,0.021689589595959968,0.6993464113456499,0.12115428572309404,0.04896726254244786,0.55,26,-11,15,4113
CAR_0350,0.75866712440164,0.11636702404235709,0.09386249669187853,0.07920583086562513,0.06645277030051187,0.11198950669466391,0.7743111529455354,0.22484498157002972,0.19629110220941284,0.13809763733024674,0.10600640087814407,0.07425064002513625,0.05619391998413121,0.048285409763010385,0.04304708085825411,0.02965098385350318,0.047771033098589745,0.1829283890242677,0.23058391794467534,0.2356607468778365,0.16241122860606258,0.10031073732081489,0.06433038449462965,0.03805845912188995,0.02342735934497481,0.01977946454141579,0.0167174042918554,0.016906511029051594,0.017193075631194252,0.009579756057260264,0.0940900219525456,0.047145976390608656,0.026657759615992302,0.02389640508072939,0.022145420365153483,0.02496281786213608,0.0368896739797043,0.042353862747373516,0.03932605640982842,0.021373563444926733,0.11202459548322356,0.04579684393345399,0.03272922727435881,0.03346593347645392,0.04101516264900657,0.667961802262374,0.10300740405698193,0.042943827776125,0.55,26,-11,15,4113
CAR_0352,0.471816101688106,0.14160571036686898,0.1498542597053032,0.15775251228052034,0.12793667531884068,0.1387002706296893,0.6457998839960873,0.1780811172188971,0.1582446747988352,0.16729822885732207,0.11984523649076803,0.12772834476808445,0.14245466859734204,0.09109104718901458,0.052335226062306506,0.04747335895315524,0.06504398984991734,0.2813727915872945,0.2322549657545853,0.18602475000197882,0.1574669650101493,0.12507178099390742,0.15538180748122019,0.11563795629830224,0.0622530510942959,0.048443345600741004,0.04959422203012442,0.050512882188391506,0.05454341316147551,0.02106333951703663,0.1615826763608145,0.05720351346429401,0.06013993343989937,0.060323449366119976,0.06495029682950983,0.05092389409840087,0.06022259405583465,0.07096836402336938,0.056022399788247884,0.0320525553058151,0.11941940372490813,0.0951047959342538,0.08156491547642353,0.08610461558381903,0.04751408175754252,0.4565271222610792,0.17650821629456268,0.1066400119440874,1.2,26,-29,15,4113
CAR_0356,0.7951210855714566,0.12203791181813264,0.09630508682518095,0.07960897655727721,0.06876930059532352,0.11416247856998132,0.8118600778737358,0.1853840479493614,0.19016850622724069,0.15090328793176672,0.11231090880586168,0.08016029184653072,0.05845790744037131,0.04692486953134203,0.03910050886666283,0.03713597661161982,0.050191714476945114,0.15562272296331445,0.1894910491254465,0.20397679158277365,0.17781227148321385,0.11426249648824581,0.0646894477367624,0.04618848431228307,0.024445085564138023,0.02303158243456356,0.016626597513254928,0.016790515816425478,0.014869059602540506,0.015789334894547376,0.09122340794497616,0.05141627941237028,0.018524015565189414,0.014522944472985862,0.013852328227221293,0.01680300667737025,0.024186942144064985,0.03018111675895955,0.0332389815022993,0.025565637538786903,0.10049312301110797,0.03893829746987498,0.024149093876695355,0.02531919714768851,0.028594572442849943,0.7139844696034646,0.09104066274710927,0.04009505062474139,0.55,26,-11,15,4113
CAR_0361,0.5629912723634704,0.21861913020628723,0.20861058994644133,0.1683763920295493,0.12835339427008693,0.11538905969137134,0.5839268867289463,0.253172366650791,0.24511133979111696,0.21779495330490384,0.17147298302605166,0.114615594387567,0.06456870293977346,0.03961768249551434,0.031543347612855814,0.031992182290564095,0.05073635431682297,0.2599859302696499,0.2827786809036684,0.25308863501964796,0.1795731915315759,0.15847463813372348,0.08924428077558344,0.04068678409159441,0.022090295424647768,0.019480082395900305,0.02071015038185284,0.012503909458739734,0.010981414359853569,0.014453197219567828,0.11367932173262375,0.07360970514355476,0.0441394201348158,0.046085812014069534,0.04097803005796538,0.039396908366344366,0.03788039022637173,0.04077089681290613,0.04910825077915131,0.04793955133480241,0.11516765323566075,0.1137329424052318,0.08871391642530024,0.06050327680664783,0.05643008756134722,0.4395865405725719,0.1852311546457633,0.09480908398054327,0.55,26,-11,15,4019
CAR_0363,0.5569686108443688,0.1255868122066731,0.13360548832312444,0.13256835266898964,0.11950540298329278,0.1392030427572307,0.623300040549395,0.3434779005831088,0.16484474445614877,0.12970569998580128,0.12150376119787124,0.11433378111129186,0.10842954195052514,0.09478524562990051,0.07176220577291309,0.0200544900352226,0.03528652974477987,0.29886043880435237,0.3556956681930482,0.19554147060351468,0.12238994336308592,0.11006339275813298,0.12493723869828034,0.10614224777327814,0.08740100942049712,0.025634517736338795,0.010374329346657088,0.009053864678658485,0.007592066283454518,0.011915501380899503,0.12614040270336274,0.08447394706945957,0.033208537732327806,0.032561236019262925,0.02763490553843193,0.04434903072101197,0.06972952829883296,0.11662372425189252,0.052818316865804515,0.017390466838972166,0.12080176007931015,0.08455616726919274,0.0611925556889772,0.05311380861141396,0.07448461945507744,0.4239561145073317,0.16880610764784934,0.0905103190617197,0.55,26,-11,15,4113
CAR_0365,0.6649515625907431,0.1609256917241443,0.18214620681190344,0.11683856685590244,0.08662724279303735,0.13207429564213258,0.7399998447532725,0.18235282237060962,0.16922320928315115,0.16298772025346245,0.1844355748089715,0.1393409969338038,0.06030308059190687,0.031083163342865754,0.023890413808346122,0.01820551339862257,0.029793142320991766,0.2120374683713977,0.2014620075113008,0.17161266473033313,0.20134064237517513,0.16967253302161764,0.07043621931124344,0.019782247637608177,0.01661169096270427,0.010146294261719035,0.006669485468463966,0.00618778502953593,0.005527555881402585,0.009581192625620632,0.1695829467763626,0.055014534835710435,0.03261939848395532,0.03332032086962822,0.02678859075403437,0.02527642172405767,0.030009684752284608,0.029194281680073306,0.03186350665105538,0.026496264499877683,0.1367801149442246,0.05857345558699883,0.035945559272423634,0.034419819918219116,0.03840239352993366,0.6408758479938712,0.1145955801151204,0.054267396274827635,0.55,26,-11,15,4113
CAR_0376,0.75049349832549,0.12317571020689475,0.10168096222432638,0.07464275059867374,0.08686713144235925,0.1289975017925737,0.7984616045455071,0.18043107542375347,0.1605636891563105,0.15671754068211236,0.10981965797996115,0.09293606535577374,0.06511060827219613,0.023809624738022877,0.015019176859035675,0.012125033338921495,0.020852539930544138,0.21765696037459628,0.19143845940433998,0.20177922056343278,0.17850205504927769,0.038931540344315056,0.021827683171954236,0.01787363708404942,0.010581862756095396,0.004043569154061794,0.003242674332337265,0.002776199477178868,0.0027362520783050224,0.003936641349180011,0.10458734213005977,0.03486502564653648,0.0272353654650718,0.02970901811630026,0.02652899292889767,0.03123117908886256,0.042745943271310254,0.033736514180630985,0.032287131985468905,0.018563928283506486,0.07867556498241969,0.04503550195005284,0.04263680263122256,0.04551552808435027,0.041388030016125836,0.6974883504409337,0.08108263220909022,0.06234683150270669,0.55,26,-11,15,4113
CAR_0378,0.8299091512137292,0.1589457761573007,0.10057218131246957,0.061849151178858634,0.05009262731754908,0.10811671494506396,0.8438829199090616,0.1783401428627325,0.1497289339793541,0.16677955848747048,0.13420203980334772,0.05423900926553299,0.045980925439647914,0.039622893086003586,0.034715578795216785,0.030081849432706996,0.06108314834984909,0.20104033196498577,0.21073791491140748,0.1823368965345787,0.17759425149609934,0.12620905460440673,0.05420931269282591,0.03723886397851843,0.041327824571879106,0.02213821706734563,0.014551893869235675,0.010823618145691436,0.005699183705259934,0.004316840343604801,0.04916140350954458,0.01897673589495545,0.017232742786588182,0.017214905930402348,0.018994187386964432,0.02751494717537968,0.03626453070680855,0.03007775658152468,0.02291837832588553,0.019492876157826668,0.04867455092411431,0.026509999980181272,0.0236391194406538,0.032897989257808416,0.043623059663843534,0.754068289615052,0.04385959069039424,0.02962575192808708,0.7,26,-43,29,4113
CAR_0380,0.7277102217496372,0.173509056530798,0.1143872154255606,0.07285512021765866,0.06196542266580682,0.1303888377904689,0.7572722841946965,0.18932726709639272,0.18193708721704688,0.2014158891745051,0.12435335161848529,0.06847909581829185,0.06185782906017617,0.05470013801774918,0.03883455556742908,0.03100247262881085,0.04811923374940345,0.25870826747136666,0.23336122941066015,0.21723757741193378,0.21551472214594333,0.09594155096897188,0.0540379223334345,0.029439965349133866,0.020582160586622763,0.016080403063023944,0.009795697016381649,0.006491712050013701,0.005525065430327123,0.00854555507348182,0.08421591822704293,0.02553023908654156,0.02413538592240439,0.03253646260789371,0.04195988292856515,0.05268109969283172,0.04522033912487978,0.037651511431332836,0.02909053613846157,0.02807779908168817,0.07385966886427013,0.04188047038212051,0.05413185818862541,0.06024673436891331,0.05514930219355897,0.6356843594333517,0.07643445208591022,0.05893955155501052,0.5,26,-11,15,4113
CAR_0385,0.7474177159302798,0.16254396463457443,0.12872108664873932,0.13854896401452155,0.11691251875173321,0.16305196793977747,0.8283537797092608,0.20296881254062998,0.1668161117904136,0.13853634767054046,0.12521958857130125,0.13794966050501822,0.13891077279162967,0.1296835212051497,0.04572579571258298,0.021973479187100627,0.032484415036720414,0.19380122271244124,0.18369383008093038,0.14209878396630893,0.1385441957675991,0.1378885887726708,0.1504531625402568,0.14147609350581644,0.08058974890519999,0.022061617242784378,0.006862725960879941,0.006995802345729201,0.004339100441405018,0.004284839603281486,0.05323280356402407,0.05908142062411821,0.034170324139718516,0.025193045431793955,0.012824892279702163,0.015141536554875087,0.022577028243230414,0.03516913303409989,0.042812583747893436,0.038724034987543926,0.03210047809380821,0.01699745043060593,0.021328117998070537,0.030411839796844805,0.05032286361257115,0.7226122780550075,0.05732204047468939,0.04059723519920797,0.55,26,-11,15,4113
CAR_0386,0.7997418145741594,0.10734380128393928,0.0953934331817561,0.08558815680805512,0.08147751896463859,0.1737374316047114,0.8173803492944259,0.18512952523790557,0.1662512401653862,0.1177787933805475,0.10105382440321378,0.09563277576848157,0.0886092682585755,0.08036623127963984,0.05859805837940336,0.04446069130352488,0.04398264562056128,0.23699425785507494,0.22083627954053356,0.19515298689010588,0.13866791839726617,0.11770293024381014,0.0521603164733955,0.026232619309010077,0.020229414964520156,0.013482647641496537,0.008543944376064162,0.0046750031048301555,0.004111079147417277,0.004190655803034671,0.048661999062353904,0.02344280391855912,0.018942410957202768,0.021077218392925683,0.028733331072530163,0.03871737369248687,0.03881869694498695,0.032016165917114994,0.02540639955570813,0.0198254179164394,0.04809256843902625,0.029908444077822425,0.0407361865109766,0.051746591563959776,0.04460851844209815,0.7179749707068174,0.04793737677980445,0.05385607506806082,0.55,26,-11,15,4113
CAR_0391,0.8481945292681321,0.09924559512793343,0.08083750939358623,0.064583195710523,0.05478813013401871,0.11152954744161721,0.8614358261539121,0.15541962457657985,0.12871381580534874,0.09793575228570682,0.0708113590123722,0.05490230905280704,0.0518395320898466,0.04278475069558916,0.02665058543363188,0.021822638349983135,0.03737609753719444,0.23737914461483098,0.19132994273256015,0.11873290370296934,0.0720407143619089,0.05876411203089642,0.03360929901676284,0.023235052953681796,0.015766655323299468,0.010684117857212313,0.004408329039275005,0.003077165635055339,0.0022687803688919805,0.0031566464124050653,0.028131722540435163,0.01523047310169056,0.016453343738900134,0.028370675856097524,0.04128519283293098,0.039710236968139634,0.02617536624460848,0.01920052237765733,0.016505698214927072,0.01350684924267131,0.028547998429475824,0.032452645899427875,0.04832163991615356,0.050110115060934886,0.033052162454562814,0.7813838108289095,0.04278054346918925,0.058062848052666725,1.47,26,-45,31,3977
CAR_0394,0.8195055493180965,0.09530682812171795,0.0785853269776258,0.06710855722491041,0.05803494963980687,0.11684221844578606,0.8361783093155309,0.17074682739602154,0.12710401136147925,0.09381013537312012,0.07550985536131913,0.06570252645911326,0.053994607397098285,0.046152713479817455,0.02961382721753657,0.02238366551608559,0.03944988248685335,0.2594163870699271,0.2182048764008444,0.13387007092154163,0.0784089436701714,0.06013532602058288,0.04054887560185374,0.02656886512366276,0.018392789218955017,0.01125376310937541,0.00564580575546009,0.004265523924449925,0.0037978455233734763,0.007447477120099311,0.03617922759366056,0.022278013168004027,0.020089392377584663,0.023565652512937768,0.03402892301282558,0.05440023681179188,0.04366498178108276,0.026285167508999355,0.018325030019869376,0.012811266903449095,0.037731144185878536,0.03558417025257209,0.04993650849926197,0.05619666697422398,0.04924874354762738,0.7489569017512929,0.04802334051725562,0.057489095845355775,1.15,26,-45,31,3780
CAR_1033,0.3760850516794848,0.0935851037685496,0.0956005333371891,0.09710648137760429,0.08815440396497945,0.14937434834643104,0.46456921553405994,0.13986744558317937,0.10429899420582814,0.09582442264904988,0.10093526537105516,0.10612603832606261,0.0945206085789205,0.07613102043133015,0.05408883667302145,0.04612049600975491,0.06806684852597056,0.21849929539958252,0.14548166987346786,0.06358994700232576,0.04577332742487485,0.03466479599637002,0.018007121613693687,0.010628582024127552,0.008156615262022035,0.007210869424883037,0.006276123331886276,0.006536082282650265,0.0068707431668390394,0.023072181481149628,0.0674518608575476,0.06257705907236456,0.11416840392507728,0.17572689042599038,0.2057480810515553,0.10304194920283566,0.029491507564478582,0.021109726613844616,0.013148653240285134,0.008684704719654171,0.1824166473801072,0.22148888642745168,0.19451471529624925,0.06728557621523493,0.03297957635925102,0.5820103689388546,0.2422539598371253,0.09827089295926436,0.9,0,-10,24,4011
CAR_1046,0.23446550193395346,0.09221562333246876,0.08194929199216155,0.07483794352015703,0.06524174249221223,0.11542960599756845,0.4139688524232084,0.2152207606239088,0.14986674977973755,0.10455731049097902,0.0860807324353548,0.0742697295231611,0.06087098291021069,0.040712822337547645,0.03394950958329558,0.030845366372291773,0.0725651341249816,0.30523101695023397,0.2294025385067192,0.143115131428288,0.08422166169880889,0.04238236669130579,0.035491871127050656,0.03107607805365976,0.026538284782820238,0.023837354693250445,0.022348590542044234,0.01991883395393035,0.01919682935078985,0.04611572113697996,0.08415599409754206,0.07274329636993551,0.07980286530376937,0.13084074462048126,0.17521675083387306,0.14415199401738632,0.10770202056347288,0.07062481185970365,0.028592975934117262,0.012793870463465385,0.12329680044235405,0.1747569838448731,0.1803916962608004,0.14049403467264635,0.10431962413119647,0.4444460378947313,0.2315767296410454,0.14192494691333205,0.35,24,-40,13,4550
CAR_1049,0.2292083724964269,0.09877241317947436,0.08456104263546399,0.06878911090878102,0.055936655083622264,0.11135961637483167,0.422103663966438,0.22494760914580006,0.15693264101012158,0.10561618715538075,0.0799443538785236,0.06624263604217386,0.058880631935048965,0.04706807411304125,0.04086870343581889,0.03403170553337971,0.07657193283974617,0.29647794855164544,0.2441552617403942,0.15914316382760957,0.09150590398851761,0.05232707311326633,0.0464469989779346,0.04335705226036993,0.038458129319653984,0.03424778714430561,0.026454136636216468,0.020914489397123443,0.019045676529609826,0.049859646056583724,0.08697196024186778,0.0790273474238625,0.08728793134087576,0.13645621635357846,0.17196546079976502,0.14304418211298042,0.0962920754371296,0.06199449854101121,0.032191891981760604,0.015063582887099969,0.13117769054111514,0.16347390611075274,0.1904147982926825,0.13322675444748794,0.09199810004450404,0.43343378859890175,0.23305983120168225,0.1388823591070033,0.35,35,-40,13,4600
CAR_1052,0.2928033686070691,0.13272098136297802,0.11650532056200047,0.10295051522984248,0.09942667977363172,0.15749790245580886,0.39827143281839955,0.2391319878757088,0.1883043122313053,0.1461818448265478,0.1260156711276554,0.10596069021430145,0.09133488333821493,0.08269643407348959,0.06603746043996779,0.05549795657057006,0.10873450765048963,0.3245808958693202,0.2677042077953282,0.1890979231730446,0.14468158790471766,0.11654571470274998,0.09197487037362362,0.08110827247008563,0.0761850546347032,0.07333976069258366,0.06099769383789825,0.052857002905782005,0.043791349009571275,0.07666605852288225,0.08924354443436136,0.05908607252025309,0.0766438975160306,0.11974696327523435,0.1492805030610027,0.12350698907481547,0.09320833624191534,0.06214586408447712,0.03961103321861225,0.02531457277756625,0.15507390293975612,0.15341628645902952,0.1526078199420016,0.1159000653797852,0.08881749681083617,0.3926980700301399,0.19352589834445347,0.1259532808694873,0.35,24,-40,13,4700
CAR_1055,0.294475284301178,0.10573496447609566,0.08987021253231335,0.07873807100258742,0.07058709937819002,0.15492195211345713,0.4323048113054996,0.23958496938019017,0.16094536103845863,0.11494629711154508,0.09490887709736866,0.078565359101453,0.07168948192452096,0.06101686950848699,0.05525463977931359,0.04857527487175885,0.11501045675253445,0.2941783521675983,0.22786746987050716,0.15501191921088192,0.09496744421635735,0.06821812700242606,0.059647461897243244,0.05487096488809797,0.051647224321941715,0.04599289667754967,0.041454179145706746,0.03842017638465743,0.03321758182626647,0.08202298688515436,0.08049181387394716,0.0698174188571684,0.08045347013835015,0.13404441465273512,0.16437078618035614,0.12310191627291625,0.09031199414070283,0.06225106850475836,0.036805499433074235,0.017196353397888067,0.11803360661892702,0.15801453439529425,0.18810773306990566,0.11635019826436376,0.09340677126698273,0.3815848002679492,0.2372385827054283,0.18263374504173926,0.25,43,-40,13,4500
CAR_1060,0.3080976634759822,0.0562546273147,0.05214237092562791,0.043561632027152256,0.03410644065052335,0.10447935574853329,0.5584145996695283,0.1514759665890549,0.11567448907484408,0.05019664999143435,0.03225481628309763,0.029682066746220363,0.028326370544708837,0.02728949013395357,0.025479963382021423,0.024139141687651237,0.059138122518532336,0.30135742602123167,0.21354492915959436,0.16034796647826147,0.09606426738983238,0.026192715377588886,0.016556918789637415,0.014708056747187469,0.012765343504353923,0.011676315367810348,0.010857896301992263,0.009158152678957657,0.008467896014214682,0.00844999862536059,0.11182062772961704,0.1602670981130588,0.1315044793630877,0.12607637719797962,0.13586038828413627,0.114960932880791,0.06102712435305613,0.02954812857246355,0.010457655193310782,0.003692807276732658,0.18364012358959464,0.17981439319785986,0.13721714544679012,0.09737544424231788,0.043083026822007334,0.5660774044687711,0.14740380704573436,0.1133405590951561,0.55,24,-40,13,4303
CAR_1070,0.20776857176893399,0.1921069716246094,0.18275834932630874,0.1384052485104183,0.10526794187945833,0.15644708375862898,0.5434182414172273,0.22253271817080422,0.2180203706633178,0.1966742588537852,0.17601372106733715,0.16065932063089933,0.13164750549748871,0.10019967803154792,0.07927773591837656,0.0730592341021846,0.08327061465009478,0.2300769708674534,0.2395618752970272,0.22267195431157216,0.20729035032487647,0.19301875009938993,0.17188984604548746,0.1289359257904333,0.0950553720241778,0.07768736064367288,0.06974601821221407,0.05798441462155331,0.018459266246988168,0.03568291981242015,0.11664299246073526,0.2109353306061294,0.17489398080974486,0.07778017131749848,0.0536849183215122,0.04314402446600087,0.038763755023772564,0.042073730516813,0.03701062327921132,0.03688394856907675,0.21716790801643368,0.10798735521042097,0.05441405487013337,0.043842029094334725,0.04283091607230665,0.4724894294606289,0.14212830909466065,0.07416647380107147,-0.4,24,-40,13,4549
CAR_1072,0.18208469040993502,0.21209529384360934,0.22451781511442925,0.20861118371725898,0.20265271450763106,0.19643226363311075,0.33648669852067237,0.30429499181656117,0.2152088659074812,0.22054435630088598,0.21711038743563738,0.1695646156047032,0.1669922474723144,0.16717412524594574,0.1348332134872894,0.03663561622190418,0.013137278987884485,0.3543011398470368,0.3616203632149155,0.2813905956392738,0.24580700586624316,0.19609362835397226,0.13963749172219778,0.14090067061975653,0.1673086763512318,0.13517157354723697,0.03863914335452955,0.006767812425031444,0.005264854672342356,0.006802295732703906,0.05894406582108224,0.0894694228940233,0.09589462734072954,0.08217882813616524,0.08376091323822839,0.1014405133138919,0.08902754781323446,0.05929686672499245,0.04491587389915218,0.04335146049719906,0.15249964271235605,0.09595675355124099,0.0759629039635036,0.10053757752150938,0.12285228286435247,0.2303713930738827,0.1515513991031805,0.0964962083468119,0.75,42,-40,13,4549
CAR_1075,0.15119640700511472,0.19061250098114926,0.1456884197827675,0.1266925254790175,0.10830075803424176,0.13270304025818905,0.221821701110354,0.29289571741913534,0.2702307666996201,0.20458853266765714,0.13371041663585156,0.12106733226037851,0.1111654097249532,0.07772544047154747,0.06766897244285994,0.05789842763349671,0.0427319625808597,0.26559767265124096,0.2565832327910465,0.25275849512423404,0.25935006143169437,0.2406487332635525,0.19395597601614653,0.13390255452578356,0.07999890913668198,0.06800515005795164,0.05004259762717916,0.0277912286244084,0.012500606933843798,0.007552079063043025,0.07791133276769213,0.15338127337096102,0.13072488763331122,0.07027181827370503,0.060522545015490536,0.06935126583323772,0.0836100431629899,0.08526955893858815,0.07904185363251981,0.06410667959435025,0.20900036202211814,0.1832138557579684,0.10284833122997897,0.0969917316262214,0.0973797107742759,0.2178318629671412,0.26040794321449656,0.12625873703166968,0.75,40,-40,13,4549
CAR_1076,0.1540951485199642,0.2790449919438387,0.2176122503642142,0.20108872660475732,0.17692924536735805,0.14092040035299672,0.2522850340105994,0.3501034502742272,0.33506061130761605,0.1744237611573152,0.16222494422121775,0.14732412765991945,0.16178054257387328,0.1731402954125426,0.10214632993111569,0.05321434088266753,0.0672374323926404,0.39807223187308616,0.31279835103594195,0.1744983898613808,0.1635606653853051,0.16968648424711003,0.15685965756656964,0.17750076561306724,0.1624365644031781,0.07123805756051843,0.054251695150826354,0.041591071299757996,0.032814899271241926,0.03692337849754554,0.0788943692568351,0.09956018386495606,0.059647740808018386,0.03744567190886732,0.03845218808678577,0.07204553947571532,0.08875148943254355,0.08740238450140153,0.09512301815461648,0.10211170760592177,0.13948917005548586,0.08637907745577726,0.10463562275621707,0.10963572295090306,0.10899263271777096,0.18949677824537745,0.18601638920812946,0.18750205068794112,0.3,41,-55,13,4549
CAR_1078,0.12398136456885814,0.24197420803658137,0.21217133208191025,0.16495708468512738,0.12220932446480623,0.13535604514072777,0.19945852675645548,0.27267684124347163,0.2336010846238866,0.22134959196138565,0.20454702185392673,0.15292046619036764,0.1136930315725274,0.08943915281984299,0.07612722394551323,0.056424406714606655,0.04055634210394872,0.3579030377688787,0.29088476132260394,0.24026473066723977,0.21555948412560863,0.20895522063792704,0.15892031685889882,0.11720410211337684,0.09182825716454435,0.06766836227835459,0.04586134129357874,0.021022134354392086,0.006563399254181986,0.007182182653847377,0.048344541558663766,0.0978576724576259,0.13039694271880814,0.11414109812054588,0.07762002497600283,0.06451838616529393,0.07314049673222188,0.07457848315815413,0.07356417711866067,0.06643138899122449,0.14826014129873016,0.19888791055323105,0.12543449810940335,0.11214257197336627,0.1007999004218967,0.19101112183035213,0.21244301289604706,0.18133826078320534,0.55,41,-40,13,4383
CAR_1082,0.12037702826600828,0.23095332718313935,0.2054126322896633,0.18693357893341372,0.16291170474232877,0.15438639740152682,0.1815932489980267,0.29078566831818914,0.2563934932264,0.2274331483105198,0.1797966963592422,0.14740071207804545,0.10965297628449083,0.0739625898583157,0.07177198620658463,0.06288851263183275,0.0677882556265301,0.3457962743095198,0.3134693733774707,0.2567132221061577,0.21882854169919058,0.18571716279553563,0.14400365248428168,0.09737030971033167,0.0774421400422408,0.07127784511051119,0.06338117866996118,0.05194244103039083,0.03748677095872945,0.022208976121402206,0.03827497561745801,0.07742128716479647,0.09892639742409373,0.10278336984016637,0.10771184734998268,0.10151516386015112,0.08310912478510442,0.06837571641953079,0.06371069037661971,0.06282746320928204,0.11358515524340812,0.17838359106122467,0.17332571376602315,0.11735778795677493,0.0971023861970039,0.21264464093857974,0.20723641255459235,0.1640928285047936,0.9,24,-40,13,4549
