,rgb0_7,rgb8_15,rgb16_23,rgb24_31,rgb32_39,rgb40_47,rgb48_55,rgb56_63,rgb64_71,rgb72_79,rgb80_87,rgb88_95,rgb96_103,rgb104_111,rgb112_119,rgb120_127,rgb128_135,rgb136_143,rgb144_151,rgb152_159,rgb160_167,rgb168_175,rgb176_183,rgb184_191,rgb192_199,rgb200_207,rgb208_215,rgb216_223,rgb224_231,rgb232_239,rgb240_247,rgb248_255
test_800_1287,0.43926324755420365,0.1605835096282689,0.09682696091460352,0.058323271658182414,0.047286469159084715,0.031098338551898315,0.014455560794061604,0.007807505749082998,0.013590087904871862,0.010707150971811382,0.00423418889318784,0.0020573217101625377,0.002375687572269546,0.0032089550266793123,0.003485453823572352,0.0038787730180775437,0.004572566166478645,0.006706547821822579,0.010232547462002542,0.01204876882751738,0.010575741787504027,0.009812445457205969,0.008954487169464887,0.008825225014142865,0.007799413101369056,0.006632530373853899,0.0055943592814081166,0.0030455055636677774,0.0017872915262381257,0.0014906436880981265,0.0007921435915368742,0.0019473002376706034
test_800_1291,0.15680669296098199,0.10595458670352656,0.0645936698098437,0.04926465358292894,0.06508649554001522,0.05486504106110356,0.03706889584795423,0.03291183484216254,0.03944356495775638,0.04611876065119059,0.04164870135575521,0.04403603243136829,0.04502773961449048,0.05125583028473568,0.043493577300420444,0.029932832125014783,0.020367762943336712,0.014660189171971297,0.011392190848195361,0.009333272629300142,0.007630733695957354,0.005532067914820864,0.005048298242805416,0.004536479563917493,0.003024750950142904,0.002530411289276592,0.0024782494953380844,0.0019464744572916298,0.0014160481938641654,0.0019997648177480683,0.00024288953546880874,0.0003515071813164877
test_800_1296,0.06556255792849358,0.1036203533062815,0.0751513270070482,0.06185499670898993,0.06014199789084681,0.06506634649876826,0.07143209475818839,0.0700857424283096,0.06570618866240975,0.06728100689713794,0.05612540212751855,0.05062193373982281,0.04931973313420649,0.034672949130387196,0.01841793031250392,0.013243893243993438,0.012136797015915982,0.01070164576928489,0.008515750054116141,0.007092875409119126,0.005954509630691196,0.005412054499743348,0.004855093160138194,0.003798920055430783,0.0031068885718381583,0.0038454665427922695,0.0030922172071050583,0.0012253755043591294,0.0005247559048251779,0.0004761449665162572,0.0002246673151061216,0.000732384618111808
test_800_1303,0.039225586463719944,0.0792107807720452,0.1001742892067862,0.09010158530014034,0.07878269622358522,0.08040067524612109,0.09056605923730043,0.0928394050946025,0.08497580133177456,0.07659974579176813,0.06558650555948382,0.02789698070470556,0.015569703681372971,0.015512256893009032,0.012730615686435996,0.008699045772235679,0.00682212954886627,0.005896760056188299,0.005018817883276054,0.0044870703712422315,0.0039498727087071825,0.002929951362636719,0.0024475304652402615,0.0017121179857388829,0.0012925940272075916,0.0012526262568652627,0.0013950458462256001,0.0013655654866962376,0.0015118662438377516,0.0008674272360866466,0.00015598991358813907,2.2901642510204993e-05
test_800_1308,0.0772003083353831,0.10478123536304278,0.1305484458923372,0.1042292562317241,0.0908239229236413,0.08542111716414245,0.08193291073930686,0.057478883694669136,0.07031875012524336,0.05947663911349504,0.013591354101452955,0.009747594171443897,0.0101237921860917,0.010922349338571937,0.01113157456059125,0.011607554371031713,0.010974290924409385,0.010989733017496194,0.010571420203520731,0.009591218893678904,0.007867016988394373,0.005944655318168776,0.005216289497901307,0.0034617264006831737,0.0016138776466536407,0.0005251412690020323,0.0002804074906868489,0.0002853071209354264,0.0007272923057748033,0.0003957965356421125,0.00020859212372876615,0.0020115459511547604
test_800_1309,0.009436687858760286,0.02288771434781297,0.025073527484943823,0.04520211690451711,0.05624547059462133,0.04177622937228139,0.03921330986208587,0.05173412228023727,0.059538242329766476,0.06651140710994705,0.07481140827704998,0.09225943200843661,0.1006972834468029,0.09457461740494001,0.09079832373189312,0.05582357939900365,0.021421073342730346,0.012973945638106924,0.009950928826759865,0.009640132618126782,0.013198998317389899,0.003012419296483563,0.0007780777990816881,0.0005676139064939149,0.00036524266162008424,0.0002966203121273666,0.00019427859715988804,0.00020504126809917908,0.00026884656538121656,0.00027812283163835487,5.136353957216649e-05,0.00021382206612893315
test_800_1315,0.024920510380719987,0.0598498367927659,0.07986598245073559,0.08158666102640318,0.07795063991373127,0.0923647465327684,0.0975478671854476,0.09287337219419095,0.08859866501040814,0.07186728101790754,0.054398750407109724,0.042662071510819154,0.024317993490208117,0.01709285559039003,0.012954374643125247,0.011385199240986717,0.009185072577286988,0.006084570040379559,0.004208397019351227,0.004065894851952993,0.003807976113586862,0.0034039493001676445,0.003166427337162165,0.002793064501815506,0.0027945509064976584,0.0032055418011128875,0.003441494781398317,0.0033302071123252897,0.003552865028509242,0.0034412470472846247,0.003057754639289221,0.010224179554162275
test_800_1320,0.09043902668900164,0.14050592591010358,0.0794295024684227,0.0436313449936459,0.035750344790834235,0.032875720713588755,0.025045450952058713,0.019746390734171608,0.014400646398859851,0.010050820726603054,0.012740717733072109,0.013671179538087084,0.018615484505167073,0.02315983650869745,0.03377928960426182,0.035902068172464344,0.03253456331302207,0.028752241443208662,0.02430403780180346,0.024151929055996498,0.021754991401974694,0.02013915940842415,0.019192815094120245,0.01964281034863567,0.01963174489155742,0.023546824720297174,0.026638601511200115,0.02066207107040295,0.018191859170753544,0.02212304171688329,0.020630058317711402,0.02835950029496875
test_800_1323,0.008369449296974626,0.05678027349405736,0.12076548079466057,0.13015022706758342,0.10421367650857413,0.08907348872831804,0.06594684859085533,0.04391998276210985,0.025937844281603,0.014508465790341188,0.014584822949383626,0.014607559435818037,0.016656816024279264,0.02057762126364657,0.03157338247790927,0.02521451572164727,0.023137980854667277,0.021527323751491634,0.01755322815166789,0.015396069593687426,0.012534052430227614,0.011721924953519576,0.012607987300158396,0.014049469529694953,0.013353254092182194,0.013096271238245567,0.012691721430586334,0.012727450194983263,0.012647156816134384,0.009791911051782155,0.008595795698851329,0.005687947724358473
test_CAR_3275,0.0005161127368585861,0.003114320595248922,0.006636384015622444,0.007854822964798194,0.022190893338022297,0.046723452096700424,0.06793381381272931,0.10940062327700924,0.08651219325286783,0.020686899533797428,0.017929123380176736,0.02882212998928247,0.028435802401985923,0.01767227815630327,0.020985061302632214,0.022111480791577657,0.019745922791956853,0.0169774940714474,0.02282979961723428,0.029150185007836105,0.03435312438961067,0.03804502330792646,0.04020152124160374,0.05773561881449207,0.08584496270665705,0.09684477024477672,0.04024605833004306,0.0045952751269004236,0.0024124347991338773,0.0016799400769715396,0.001041887104151165,0.0007705907236456596
test_CAR_3277,0.0005862490170460889,0.0030112632039529996,0.005790041705212259,0.009164730853951602,0.021336045489708685,0.04350764309287563,0.06920865356178896,0.1050354931417288,0.09017051043577201,0.02464808543369655,0.01712690526801638,0.026041699927265263,0.03023699456460344,0.017984257983479548,0.019791478342863572,0.022630043343560533,0.019977856974397946,0.01707675287300004,0.022093341149252866,0.030128404444768397,0.03220645324244317,0.03733716436707017,0.04056494718639008,0.050289887449437465,0.07612745446702042,0.1036833603491972,0.051023070321915616,0.006784886853774554,0.0025691954410757252,0.0018980562010711363,0.0011655890049214307,0.0008034843087414468
test_CAR_3279,0.0010045343050089194,0.003765255741981287,0.007294365821588718,0.007151147977862039,0.0061346398573580005,0.007061055338516004,0.016962217134436384,0.07403941372676007,0.11155913060960869,0.05278099159267491,0.05758141809172504,0.05157595781165117,0.0506307420638652,0.031259723563962415,0.017827359711474536,0.020351412491833032,0.020901740062393762,0.01616580701094148,0.017685077752177362,0.022475071892439795,0.029422747584922703,0.034242084454651336,0.04644186098747038,0.057046174776086894,0.06586754614846121,0.08593001808569134,0.07064964032309813,0.010928487639388975,0.0023095150379011174,0.0012267518049907523,0.0009892298419852728,0.0007388807570930681
test_CAR_3280,0.0023120474310633033,0.007894515475014198,0.011948794349636293,0.015196093111912619,0.03762657286388783,0.070769103217923,0.0926790385450058,0.0889089382248012,0.031968931279437694,0.0198494205994549,0.031950764111100274,0.03255025314022257,0.021960913502478113,0.020657969694520717,0.02462342212637787,0.020165088912323926,0.023962329880984127,0.029277162504109635,0.034571543299849225,0.041468405973012615,0.04816493432623698,0.07005593175662865,0.097165062927768,0.08687093977550665,0.01981330647088111,0.006368886224860217,0.004701250275535387,0.0021103918625179166,0.001414451685131483,0.0012677930898257472,0.0010887914296768733,0.0006369519323150763
test_CAR_3282,0.0012614896329329142,0.005013147524673767,0.011387181113896255,0.01751752691328359,0.022683636490155926,0.04980611777742202,0.08222716381434783,0.12041105585600505,0.07594099325744816,0.01612091208433794,0.03623174722576329,0.0662862168006009,0.08692359703767254,0.09613404859860665,0.09298666926218616,0.08559406310151219,0.04478094138522787,0.009542938267521573,0.009871956696517343,0.010000172863359332,0.010231473947509876,0.008794093093855555,0.009134314609992736,0.008770228040903215,0.006695069474554844,0.005590423061601675,0.0037803675229165067,0.0022053566060998967,0.0018774667436220578,0.0011816091442735214,0.0008225598354957401,0.00019546221570308374
test_CAR_3283,0.003170914077221256,0.01827184976346347,0.032748715691302596,0.033866822324433034,0.04321248165941778,0.08926066561421875,0.11311410258922887,0.11034897699023531,0.06310500799465511,0.07582549410844236,0.08161148948979764,0.07080488703434519,0.03609887916278642,0.01822593637439253,0.010561042896758294,0.012174727861323507,0.019794643834316304,0.02278961163879089,0.02051219193161922,0.01782683671723452,0.019979453483130627,0.017698235186215678,0.014713066642238247,0.015333695649062277,0.009512301815461647,0.006965952964870862,0.006157266239741881,0.007478624950150391,0.00518832306906673,0.002586784563147866,0.0009305994350781375,0.00013041824785258566
test_CAR_3285,0.0009167538507240112,0.00449086896098551,0.011076109645136847,0.010972474207575644,0.013277530031430302,0.04424390887876861,0.07760298637418334,0.16081640722115215,0.07492610917168943,0.040125466868700256,0.06401254063114725,0.09062490985230863,0.07510219307449927,0.03785825931221523,0.023347921753015033,0.015884408583799862,0.017703382550577948,0.021115644706560594,0.020860313413381914,0.018493902107369505,0.022119545913278967,0.033611573609292254,0.04433056076653559,0.044807008519190804,0.017603242916621065,0.004837779298192377,0.003271384023329727,0.002182289807513897,0.00108438726765568,0.0010725235562110906,0.0011352002869751973,0.0004924128399820398
test_CAR_3291,0.0004438019016731191,0.002205576814200956,0.0045376356564480564,0.005722052454010088,0.0065720006720751244,0.014988767184764946,0.030622276163419955,0.049619849249938175,0.08679959235076332,0.1166623707736285,0.035653508278393246,0.03409052622909702,0.038564879582503056,0.05217307960368708,0.048949673420375726,0.04144839456182882,0.035635478740118985,0.0196816770784727,0.017064668953454393,0.019771246723578717,0.02281135718877053,0.026310023498406464,0.030834804506955162,0.032164393495140775,0.034583351959268545,0.04510773020720041,0.05813807664519124,0.06396860911498585,0.01935860426820554,0.0017968981046468534,0.0014090290606428887,0.0023100655581537663
test_CAR_3297,0.0005399777898109271,0.005761387126061871,0.016431377980819433,0.034536310003679675,0.05253612018429656,0.07450518138651388,0.10149295036795673,0.09887021683231087,0.09350671821885118,0.10829850925721826,0.07118416796240784,0.05851848613977181,0.04935224135512542,0.042202772464033964,0.035954615330579705,0.031437101189365976,0.02629477408740808,0.023621723000670093,0.0184521726722187,0.012469118566427646,0.0091018889671117,0.006636824431824563,0.0038889851687641855,0.003762337984642247,0.004375755176156571,0.0036564729400578133,0.001460310022177158,0.0009562536788515883,0.001027463473531757,0.0019071948372651124,0.00412656218379493,0.003134029220293762
test_CAR_3299,0.001892881310696234,0.010466821355517391,0.02630883987986327,0.048280791313407,0.07188396178156281,0.09418030727398005,0.10508911381433682,0.07754719114657734,0.08617477939001916,0.07102052581730788,0.05710904418893943,0.05603954849411791,0.05494093027793125,0.04719533053125865,0.041259868901309116,0.031040974341572273,0.02216694570703206,0.0171692402754451,0.01374662833871265,0.013239571660010142,0.010764625286187953,0.00801986893654241,0.004464994509111,0.0034952806100821397,0.00353122958258013,0.0030912813226755547,0.0015314647648320616,0.001169332542639445,0.0025013988719619815,0.007920720239040297,0.002647011478787684,0.004109496055962806
test_CAR_3309,0.0017304227841394675,0.003901867342676176,0.008003133120861877,0.012464852034469615,0.014873185457721256,0.015360836297517881,0.017386778353279415,0.020179347386867538,0.02218354389264943,0.028020847761551622,0.04041193008216625,0.08803592320815017,0.12354679168908202,0.0871918930828011,0.04994022451096736,0.0408651734061723,0.04556680904588454,0.06028491294843453,0.09142487083143312,0.09423657044380081,0.06106750501358794,0.03498905785945835,0.015980226633773447,0.007244268478597644,0.0046811838123263245,0.0036234141988862314,0.003349447795155378,0.001947272711657971,0.0008409747379468545,0.0005251963210272972,0.00013586839835381232,5.670358602286332e-06
test_CAR_3314,0.0014203973038600939,0.005397961181275529,0.011967539564238997,0.020257686418819514,0.01858242576399549,0.017865207978844166,0.018964789605472963,0.025790277327880393,0.027767415763244582,0.04941915709183493,0.07091735832196142,0.07343026306720377,0.09461502559148446,0.07018756114903707,0.06254278918663715,0.06612020741841455,0.07264879956856829,0.0741902287499733,0.058290323021061366,0.05365706199672815,0.04356371358060795,0.02445050371502077,0.013033181617291974,0.006750341707920819,0.004282634675420966,0.004007925069349036,0.003447330296076398,0.002563139718296585,0.0016164375658284593,0.001254690707812697,0.0008292761825780599,0.00016834909326011267
test_CAR_3316,0.030051386661422777,0.1347508147149219,0.10357039359335359,0.08494475198952514,0.07468440325476382,0.07352156685110563,0.06978482805821157,0.04949424805429627,0.03880127297899061,0.039451795235533486,0.03630609498588356,0.04024674648035887,0.04365209960717077,0.032618132287374216,0.02048419797677201,0.020180668635473895,0.025561178324740447,0.024512519821481695,0.00874798702269619,0.00800373869313979,0.007515427229039987,0.006741891222042655,0.005902760726942175,0.005554501615116317,0.00719505196801081,0.0037645675916654756,0.0023054962400567785,0.000605792486015134,0.00021894190447857033,0.0001504847110616475,0.0002818938953690016,0.0003943651829852247
test_CAR_3317,0.017863391262010427,0.10545933868424338,0.08684908412147647,0.0857740281721032,0.06471883058928349,0.06212758681208916,0.056782503101080586,0.04777150502768126,0.0393570782260652,0.04086049398402478,0.03863823640616856,0.041828088380080945,0.03954543873050911,0.0528105820562548,0.047994300573928374,0.035351795653928875,0.026560069797159712,0.023689381939720675,0.018792366662343248,0.013154956697177967,0.009700717371930822,0.008892416010978696,0.005892135686066046,0.005530691614189241,0.0050096241950568126,0.004648097545142111,0.0048612589869678645,0.00590595374440754,0.0023804495724549612,0.00044360921958469193,0.0003563517595398003,0.0004496374163512002
test_CAR_3319,0.0075165557955579184,0.07051803845670235,0.08744810520838403,0.08059338486056093,0.061604840306186154,0.061553779552752944,0.06244655824647408,0.06364082935655853,0.0463627512271647,0.0366211852524873,0.0323680309365957,0.030869294600783633,0.03565887585085658,0.04308476096080318,0.051778053796398674,0.06362079041936211,0.04385364507166563,0.028392889348291924,0.022368491171526915,0.021119911238518623,0.02048813419657845,0.008281366056550762,0.003450440735503866,0.0026080896969253886,0.002376458300623255,0.002981342428221518,0.0033048556546907957,0.0019435842259652217,0.0016727557876744681,0.0006562476671704294,0.0003223846599513472,0.000493568932512603
test_CAR_3321,0.010580063371487322,0.10275496299512965,0.11065368995007663,0.11888349978496679,0.1013964992196926,0.07990840003620221,0.06140951572054623,0.056512335287093006,0.03745057153911589,0.031895271669633234,0.03265958646239869,0.02953458577424838,0.02881156000043161,0.02875323237966343,0.027882116657884034,0.026753274879826934,0.022527013478277243,0.01944784360115997,0.0152564576576156,0.012572258535761466,0.009733555905001344,0.008500032700903007,0.005516735925784585,0.003624460187366265,0.002912279662526681,0.0030385414824717653,0.003204578390670752,0.003805581350487838,0.002913463281069877,0.0006733963730404507,0.0003121174572394404,0.00012251828222707023
test_CAR_3322,0.011083734350636039,0.10778724109858298,0.10677615560256754,0.11407052142415626,0.09730621632054724,0.07904237662675982,0.05747536036505218,0.05718410762538814,0.04016246182967828,0.032901953003627485,0.032528204804103976,0.029956504495878694,0.028765591559335404,0.030824785038356946,0.028881063182328564,0.027178496722973143,0.024489783335047286,0.020111220505602205,0.015523927922365193,0.01268844583508307,0.009727335026146408,0.008452853115250975,0.0061818469690226655,0.004046929429249229,0.003364174211913743,0.0026065207142053383,0.0031691248864001457,0.003614248036679623,0.003062736847575696,0.0007679207004203112,0.00023738433294231715,3.077408212308796e-05
test_CAR_3325,0.020426806240433335,0.12818632864429544,0.13089442034511453,0.11437162847634272,0.10595268740865493,0.0717377436024592,0.06359323688071701,0.046061038602700326,0.03298395299525958,0.033073605218403496,0.03003685292675284,0.02871973322228973,0.028256855793862317,0.0292677210817767,0.028140228078338592,0.02252098528151073,0.01678420641074228,0.014747226423915129,0.012315826202077487,0.009314389784634275,0.006783180240991341,0.005011358333852658,0.0036506649513923647,0.002788385079667988,0.0025108953463201795,0.0029025354540547907,0.003930907286003419,0.003572656231591979,0.0007371741443098557,0.00039059411925457797,0.0002391735237634269,9.700166851678173e-05
test_CAR_3331,0.00866557414087461,0.04784227440615931,0.06732130497963185,0.0972331622830207,0.10800120079477508,0.06055290620742414,0.050240808568913796,0.04837749019578482,0.05845889232242254,0.04589535953266556,0.03337388649021098,0.029877119475446686,0.02999732557261263,0.02770165611906564,0.024869146841147823,0.03183391618747549,0.03744490118051361,0.0369726098557659,0.03790351207698299,0.03758266887373906,0.02578719441446556,0.014526935744817568,0.009478031929734237,0.006155697257021831,0.004864039114243743,0.004774662151226152,0.00483769672015448,0.0025061333461347643,0.0010491539714861339,0.0007310358434928176,0.0013131284326314053,0.0038305749699581097
test_CAR_3335,0.010392363491346592,0.053695653466438856,0.06875697922050296,0.10544207987432283,0.08621127888276979,0.05685321742753337,0.05320643364392218,0.05430227173283296,0.055754901997485666,0.04063681760537343,0.03260227730409792,0.029075314253475818,0.025035128697321544,0.028016278443454633,0.030205752540265602,0.03953266666064764,0.038312190786537095,0.042881398779474576,0.038143924271314876,0.0382867567508647,0.021274800111601464,0.01084646012174425,0.007259683045671821,0.007297806573167775,0.007183435990679912,0.005358543931185849,0.003871781410868899,0.0018262408341130536,0.0011174735348398945,0.0007982543663412799,0.0013690888163131922,0.004452745433489556
test_CAR_3337,0.016225758666454974,0.05297593081413798,0.10923557730526502,0.09927440880180588,0.08979761554264011,0.05867263181051357,0.04076720832721338,0.03879125351039239,0.04084403342847057,0.03853831698031274,0.02909546329472278,0.03074124359001744,0.035567104124739964,0.03593237431237268,0.03595767071798191,0.025565967850938495,0.02241823067635377,0.025259493226288707,0.026356845245894274,0.025992070526488942,0.024985581874583117,0.020712856563709837,0.01881447005048711,0.016792354110481487,0.015681514344686016,0.01244252843822469,0.0055908634778037945,0.0030408261415202594,0.0013660334289109894,0.0008050808174741294,0.0011644879644161325,0.0005942040346968693
test_CAR_3343,0.13526959747500583,0.21651207323945273,0.12491043035489398,0.08201763580618956,0.05070814521138767,0.04548271707729238,0.035633441815184186,0.03056565515543499,0.030905931723597433,0.030056506499772415,0.031579906142903166,0.03350813085381948,0.028108380481722837,0.0269084390130361,0.024990729238945388,0.01886470502354135,0.010749871343416956,0.00596128102979878,0.0029054532113938314,0.001634632260178514,0.0011841965894609724,0.0013855768978800346,0.0008833923234134722,0.0008922832254937562,0.0009597494824559105,0.000820688066636733,0.0007121529988269515,0.0007550110004956884,0.0010478051968671434,0.0015916366284466146,0.0019103878547304773,0.02058345677832465
test_CAR_3350,0.00541409142467815,0.015291333115620923,0.029061275987033265,0.05264762806147065,0.07074928448882763,0.0918885740402395,0.09654735167828302,0.07707278031885692,0.08555145283395714,0.08157900879489134,0.08984760278158065,0.08617521980622128,0.05716109587882741,0.038844846656987786,0.024094785053771516,0.01811385045095316,0.013618935166110678,0.010605965349374465,0.011968613078731663,0.010773598766306135,0.006905423263092087,0.004833705448322774,0.0039717008367247215,0.003620551493572456,0.002795596894977692,0.0018597950435120197,0.0014467396979493561,0.0015288222676193457,0.001587397622501216,0.0019956359158531996,0.0011786363349092159,0.0012687014482426183
test_CAR_3359,0.003835144288055098,0.02643358776911357,0.04354161019246408,0.0665207934802547,0.08584168711115378,0.10722727942360089,0.1072835976454469,0.07765795582141034,0.05861656132278126,0.047961159254718895,0.04615424168147383,0.041560645641343985,0.03858690039260902,0.037145197954971405,0.03329194155060415,0.03227504806592326,0.030120311797054454,0.02839374265468353,0.023402010367837813,0.018140853469345602,0.01482138150194697,0.008761034352683973,0.005526067244066988,0.004227747806231846,0.0030826106286963306,0.0023654203695576393,0.001718008552442229,0.0009706773094709963,0.0007413305722173568,0.0007494782719565644,0.0010753312094996014,0.0019706422963829276
test_CAR_3360,0.004289103288389594,0.027285930750277628,0.04475916830923559,0.06883625413688443,0.08757296320168485,0.1100987930614189,0.10394059093724752,0.07408560237595732,0.055932664987066075,0.04921210642481358,0.043946903202464395,0.042673742540175315,0.037625196563256205,0.038119618802160415,0.03175813707469833,0.03258499096816474,0.03211327768968231,0.027370132822920317,0.024762731276310738,0.017439710875571633,0.015493236418280003,0.008001206299977606,0.00576339652498404,0.0038391906119120693,0.002833059798170467,0.002058285120604674,0.0017390384260934269,0.0010488511853471768,0.0008708679876657039,0.0007837756836966069,0.001178168392694464,0.0019833042621938586
test_CAR_3364,0.002902783188168483,0.0137335259566996,0.020401592412862,0.045470412949645676,0.05720029292081603,0.08435971411703488,0.07515947470678741,0.05666174648366199,0.04858729346406941,0.03846003300038602,0.032977181596152,0.02709423959830519,0.028442381119005083,0.025123432145846468,0.03174825523616328,0.0431741654498334,0.05710722747210569,0.07248975426757795,0.0695564722574127,0.06236868715673686,0.04253228636125712,0.02822030124908641,0.015285415022904945,0.00800002268143441,0.0039203372971525555,0.001981790331499073,0.0012831526048746587,0.0009320583137476578,0.0007606813590979748,0.0010016440736825114,0.0012880797611358687,0.0017755654448566986
test_CAR_3366,0.007095517906331842,0.03021615737304067,0.047793828623926185,0.06907413393805414,0.07696991560964943,0.11418684635354102,0.10451874730657966,0.08344915361915317,0.07438194742795837,0.06901943975095344,0.0691463621952017,0.05041617679539519,0.04404539127566333,0.0323240168423964,0.029024666390232098,0.027740715530991097,0.021172073032457134,0.015789801678382103,0.009681063798911246,0.0065863967766819,0.0028708254875021992,0.002012674517672691,0.0013246893579370376,0.0010382536704836806,0.0010299683406813107,0.0010254540746095875,0.001317973010854718,0.0015399427767228586,0.0016677735793879933,0.0012947685822055559,0.0015379058517880568,0.0007074185246541687
test_CAR_3368,0.002996178949030413,0.03782065877895929,0.06503383827784934,0.14548747357227526,0.10179158007900627,0.06891767608225124,0.05877623972206214,0.04743505457527473,0.04770015760293793,0.05661090593832984,0.058413501927591614,0.06644600530393233,0.0544707309301436,0.032134004777194546,0.021534508040788707,0.017142264783065294,0.014864982705956783,0.013730305413221603,0.011894733260826146,0.010530791808875223,0.009721912401657814,0.00892539217411238,0.00835794342369426,0.0072436353803070975,0.008998666419739983,0.009979225567746032,0.007412727675908287,0.004229619575090852,0.0013557937522117151,4.112386287289214e-05,1.1836185431956909e-06,1.1836185431956909e-06
test_CAR_3370,0.013989903238358314,0.04976747125568605,0.10550943602723446,0.12321601159527777,0.17044954823207026,0.11568241719790036,0.07805843177919998,0.07131031967830238,0.04630613021917973,0.03963921985554789,0.028638421380973448,0.024304285535917153,0.024811094480505967,0.023482303746686695,0.01713304356883342,0.015534745645329749,0.009712856343501736,0.007697126438426842,0.006415295082158542,0.005412054499743348,0.004204075435367932,0.0035703440465308526,0.0024112787066033143,0.0023179930497919145,0.002075103514323106,0.0015709645929596386,0.0017630411091089301,0.0012000515727372681,0.0011397971310848178,0.0016697829783101626,0.0010058005015900126,1.6515607579474754e-06
test_CAR_3372,0.01347940580807675,0.0474558091887996,0.10332687095959424,0.12022963190674452,0.16918888437951632,0.11878960855587747,0.07929382675215732,0.07199274458348628,0.04750521838147486,0.03965251491964937,0.02902618032092688,0.025735500562741803,0.026207021159135806,0.024360521179725265,0.017758241893754436,0.01488609515764588,0.008754648317753242,0.006721274238580943,0.00576686480257573,0.004749448323654821,0.004204598429607948,0.003974618594063762,0.004498218406358377,0.0024394102915136864,0.0015784791944082998,0.001575313702955567,0.00145395151325906,0.0013142569991493362,0.0012736010784911958,0.0017054016386565632,0.0010992513144772072,2.587445187451045e-06
test_CAR_3375,0.015308096457314091,0.059158603563539615,0.1383814957811431,0.16949987327023783,0.16481761594341884,0.07070089375861976,0.04913473080330374,0.035848254817767884,0.036373974133035204,0.024818443925878834,0.02044915736269089,0.03070003714910665,0.035083719816901365,0.02600032833027868,0.019124743264880176,0.01627379155849861,0.014477664182205467,0.011659633586932323,0.009275633158847774,0.007013105024510262,0.005689791967204848,0.0042974987222424935,0.003853972080695699,0.003951551795477762,0.00424572229248084,0.005170816525032486,0.004998861524117521,0.004839540963000855,0.004393289246203447,0.004348807209789396,0.00010814970363292719,2.202081010596634e-06
test_CAR_3376,0.014421621220485783,0.05654933024807103,0.13772522058796002,0.17393106583583617,0.1613297123047222,0.07276264715681613,0.04945417017990341,0.03765811767436463,0.03638581031846716,0.023932766943416867,0.021390602046746216,0.030595658509204367,0.034777300244276846,0.02500757515867645,0.021878996088883915,0.015774992683585842,0.013334178565427901,0.011405375808246309,0.008763952110023013,0.007279529300779823,0.005619242796827858,0.004330447359363546,0.003792286286386361,0.004138068057075298,0.00443587198774586,0.005138886350378835,0.0046476296029273586,0.004689882032318181,0.004769707468952309,0.004033249000970898,4.3959042174035305e-05,2.1470289853317184e-06
test_CAR_3379,0.00807002133155875,0.06804815686920454,0.07413572724496104,0.18344975368622857,0.09912772268048752,0.05858044719420747,0.052214919142888415,0.03276223096350513,0.03757903544007157,0.0259368258191356,0.03284004700121709,0.045926739187066565,0.03972782609021177,0.029153460603339367,0.025171299881814314,0.023303329612550452,0.019515530066223183,0.01621004131324184,0.01553766340266879,0.011918680891816384,0.0096940836028864,0.008814985337443591,0.009393554596965224,0.008379303609497048,0.009763889570922312,0.013768896882932308,0.01582481476645059,0.014303286892178847,0.008236636286023018,0.00258425216998568,2.163544592911193e-05,5.202416387534548e-06
test_CAR_3380,0.007790742407389832,0.06986721341402052,0.07425568560801328,0.18170501737552022,0.09566701474227174,0.05867175097810933,0.05140859965484582,0.03222145491932786,0.03749989815375326,0.026623131892100672,0.034399780981022685,0.04684473170835903,0.03963968779776264,0.029572846931807496,0.026981080160373157,0.023735955953094794,0.019979013066928508,0.01595011317595354,0.015749448543862923,0.011958263297981858,0.009505034948126679,0.008648040070827734,0.009205276670559212,0.008339390891179983,0.010134224544879403,0.01380316676865972,0.015738988659062588,0.014132845821958668,0.007651983777709611,0.002290687245260516,2.3699896876546274e-05,5.2299424001670054e-06
test_CAR_3382,0.004661227453167793,0.04347381362335034,0.05530708129796821,0.09677617542129663,0.0812156654281429,0.050139099952236865,0.04016860013049532,0.021001219072047467,0.027061015701057813,0.03989031214278117,0.04300543099239643,0.039943492399187076,0.0364922809353295,0.028092773232560233,0.02761753662446085,0.03478173193231067,0.03493810721007567,0.027340679989403587,0.034377595014840924,0.03953511647577193,0.019900921769090224,0.017042262779171573,0.015420787953031374,0.01511098268085306,0.01713719999674092,0.02341059848377914,0.025329078986223563,0.02538060768187152,0.021408273746856252,0.012888367264832612,0.0011378152581752808,1.4148370493083374e-05
test_CAR_3383,0.004588255993679147,0.04329038027516764,0.05382742048891043,0.09474549889136231,0.07926825508642177,0.0508642177030137,0.04275037495934408,0.022110434803097625,0.027798822943658215,0.03954582409468596,0.04010873105301972,0.04778642412652805,0.041830125305015745,0.02866812194860387,0.027648888752849217,0.028584305240138035,0.02897374326686205,0.03499392996369429,0.03438849531584338,0.03097744430441656,0.018661177686136954,0.015495713759416925,0.016170844271253218,0.017539850509528516,0.017064448745353334,0.022435819798425908,0.02485062183464618,0.026714160415876213,0.021699856798671882,0.015274652351965654,0.0013304698205898538,1.2689491823563104e-05
